cohort_id	case_barcode	sample_barcode	project_short_name	date_added	build	gdc_file_uuid	gdc_case_uuid	platform	exp_strategy	data_category	data_type	data_format	cloud_storage_location	file_size_bytes	project	type	ntype
1	TCGA-2A-AAYU	TCGA-2A-AAYU-01A	TCGA-PRAD	2019-02-27 12:41:43 UTC	hg38	610c0da9-a072-4f57-9c95-64d8d3244c01	aa1a3a43-2f9c-456c-ba74-81c29b9801cb	Illumina	WXS	Raw Sequencing Data	WXS	BAM	gs://7008814a-277f-4fd4-aa61-flattened/610c0da9-a072-4f57-9c95-64d8d3244c01/C529.TCGA-2A-AAYU-01A-11D-A41K-08.1_gdc_realn.bam	11424223641	PRAD	tumor	2
1	TCGA-2A-AAYU	TCGA-2A-AAYU-10A	TCGA-PRAD	2019-02-27 12:41:43 UTC	hg38	43d66850-7780-4a63-80d2-69b72aff1276	aa1a3a43-2f9c-456c-ba74-81c29b9801cb	Illumina	WXS	Raw Sequencing Data	WXS	BAM	gs://7008814a-277f-4fd4-aa61-flattened/43d66850-7780-4a63-80d2-69b72aff1276/C529.TCGA-2A-AAYU-10A-01D-A41N-08.3_gdc_realn.bam	8232492036	PRAD	normal	2
1	TCGA-2G-AAEW	TCGA-2G-AAEW-01A	TCGA-TGCT	2019-02-27 12:41:43 UTC	hg38	f54698a3-c2b7-4a4f-a11b-8b20ae586d40	4efebe0b-ea06-4189-be34-5c191f69d1f6	Illumina	WXS	Raw Sequencing Data	WXS	BAM	gs://7008814a-277f-4fd4-aa61-flattened/f54698a3-c2b7-4a4f-a11b-8b20ae586d40/TCGA-2G-AAEW-01A-11D-A42Y-10_Illumina_gdc_realn.bam	15594877879	TGCT	tumor	2
1	TCGA-2G-AAEW	TCGA-2G-AAEW-10A	TCGA-TGCT	2019-02-27 12:41:43 UTC	hg38	5b1149fa-359e-44b1-9356-68f71e173da1	4efebe0b-ea06-4189-be34-5c191f69d1f6	Illumina	WXS	Raw Sequencing Data	WXS	BAM	gs://7008814a-277f-4fd4-aa61-flattened/5b1149fa-359e-44b1-9356-68f71e173da1/TCGA-2G-AAEW-10A-01D-A433-10_Illumina_gdc_realn.bam	13750588390	TGCT	normal	2
1	TCGA-2G-AAEX	TCGA-2G-AAEX-01A	TCGA-TGCT	2019-02-27 12:41:43 UTC	hg38	450a0b15-25bc-42a7-a25b-43350f8a7b86	27b529b8-0a7e-4a1a-9020-d33ee956c920	Illumina	WXS	Raw Sequencing Data	WXS	BAM	gs://7008814a-277f-4fd4-aa61-flattened/450a0b15-25bc-42a7-a25b-43350f8a7b86/TCGA-2G-AAEX-01A-11D-A42Y-10_Illumina_gdc_realn.bam	19372040654	TGCT	tumor	2
1	TCGA-2G-AAEX	TCGA-2G-AAEX-10A	TCGA-TGCT	2019-02-27 12:41:43 UTC	hg38	f1ed2f79-d423-4935-ba98-3a92f762f6c5	27b529b8-0a7e-4a1a-9020-d33ee956c920	Illumina	WXS	Raw Sequencing Data	WXS	BAM	gs://7008814a-277f-4fd4-aa61-flattened/f1ed2f79-d423-4935-ba98-3a92f762f6c5/TCGA-2G-AAEX-10A-01D-A433-10_Illumina_gdc_realn.bam	15866248492	TGCT	normal	2
1	TCGA-2G-AAF1	TCGA-2G-AAF1-01A	TCGA-TGCT	2019-02-27 12:41:43 UTC	hg38	16311dba-2975-49bc-a144-9ca4c3fd8412	1b6f6269-64a6-408b-9103-58128615117c	Illumina	WXS	Raw Sequencing Data	WXS	BAM	gs://7008814a-277f-4fd4-aa61-flattened/16311dba-2975-49bc-a144-9ca4c3fd8412/TCGA-2G-AAF1-01A-11D-A42Y-10_Illumina_gdc_realn.bam	13952868591	TGCT	tumor	2
1	TCGA-2G-AAF1	TCGA-2G-AAF1-10A	TCGA-TGCT	2019-02-27 12:41:43 UTC	hg38	38e6179c-b2c9-41c8-a6e8-ad6aa5ddadff	1b6f6269-64a6-408b-9103-58128615117c	Illumina	WXS	Raw Sequencing Data	WXS	BAM	gs://7008814a-277f-4fd4-aa61-flattened/38e6179c-b2c9-41c8-a6e8-ad6aa5ddadff/TCGA-2G-AAF1-10A-01D-A433-10_Illumina_gdc_realn.bam	13272514788	TGCT	normal	2
1	TCGA-2G-AAF4	TCGA-2G-AAF4-01A	TCGA-TGCT	2019-02-27 12:41:43 UTC	hg38	d13576d2-5dca-47b3-87fc-dde8b7b70d3b	23592bc3-17ff-44f3-9b17-c8f21d0af6b4	Illumina	WXS	Raw Sequencing Data	WXS	BAM	gs://7008814a-277f-4fd4-aa61-flattened/d13576d2-5dca-47b3-87fc-dde8b7b70d3b/TCGA-2G-AAF4-01A-11D-A42Y-10_Illumina_gdc_realn.bam	14503287084	TGCT	tumor	2
1	TCGA-2G-AAF4	TCGA-2G-AAF4-10A	TCGA-TGCT	2019-02-27 12:41:43 UTC	hg38	71b4086c-c618-49e6-9e51-be452c0397dd	23592bc3-17ff-44f3-9b17-c8f21d0af6b4	Illumina	WXS	Raw Sequencing Data	WXS	BAM	gs://7008814a-277f-4fd4-aa61-flattened/71b4086c-c618-49e6-9e51-be452c0397dd/TCGA-2G-AAF4-10A-01D-A433-10_Illumina_gdc_realn.bam	14453974387	TGCT	normal	2
1	TCGA-2G-AAF6	TCGA-2G-AAF6-01A	TCGA-TGCT	2019-02-27 12:41:43 UTC	hg38	35ce5a31-c17e-44bc-8db9-ff6552318d1e	e03c99f2-93cb-457f-8a77-d600f292e313	Illumina	WXS	Raw Sequencing Data	WXS	BAM	gs://7008814a-277f-4fd4-aa61-flattened/35ce5a31-c17e-44bc-8db9-ff6552318d1e/TCGA-2G-AAF6-01A-11D-A42Y-10_Illumina_gdc_realn.bam	15025520638	TGCT	tumor	2
1	TCGA-2G-AAF6	TCGA-2G-AAF6-10A	TCGA-TGCT	2019-02-27 12:41:43 UTC	hg38	394da925-1156-4ff9-9838-cd4ddebae7a0	e03c99f2-93cb-457f-8a77-d600f292e313	Illumina	WXS	Raw Sequencing Data	WXS	BAM	gs://7008814a-277f-4fd4-aa61-flattened/394da925-1156-4ff9-9838-cd4ddebae7a0/TCGA-2G-AAF6-10A-01D-A433-10_Illumina_gdc_realn.bam	13575033703	TGCT	normal	2
1	TCGA-2G-AAF8	TCGA-2G-AAF8-01A	TCGA-TGCT	2019-02-27 12:41:43 UTC	hg38	20113551-fb26-450a-a4ce-f98156cc391f	a9c10a1d-ef0b-4a4e-8433-522a9e04796e	Illumina	WXS	Raw Sequencing Data	WXS	BAM	gs://7008814a-277f-4fd4-aa61-flattened/20113551-fb26-450a-a4ce-f98156cc391f/TCGA-2G-AAF8-01A-11D-A42Y-10_Illumina_gdc_realn.bam	11209309851	TGCT	tumor	2
1	TCGA-2G-AAF8	TCGA-2G-AAF8-10A	TCGA-TGCT	2019-02-27 12:41:43 UTC	hg38	5a826133-ad28-46df-b644-d8041f8796b7	a9c10a1d-ef0b-4a4e-8433-522a9e04796e	Illumina	WXS	Raw Sequencing Data	WXS	BAM	gs://7008814a-277f-4fd4-aa61-flattened/5a826133-ad28-46df-b644-d8041f8796b7/TCGA-2G-AAF8-10A-01D-A433-10_Illumina_gdc_realn.bam	12753012198	TGCT	normal	2
1	TCGA-2G-AAFE	TCGA-2G-AAFE-01A	TCGA-TGCT	2019-02-27 12:41:43 UTC	hg38	99010f4b-8a9e-4d92-95cd-70544bb8a435	1d25c24e-bd3c-4023-85c1-b158f76324f1	Illumina	WXS	Raw Sequencing Data	WXS	BAM	gs://7008814a-277f-4fd4-aa61-flattened/99010f4b-8a9e-4d92-95cd-70544bb8a435/TCGA-2G-AAFE-01A-11D-A42Y-10_Illumina_gdc_realn.bam	14562051299	TGCT	tumor	2
1	TCGA-2G-AAFE	TCGA-2G-AAFE-10A	TCGA-TGCT	2019-02-27 12:41:43 UTC	hg38	a18a8850-9c66-40bd-b50a-4e02dc888c63	1d25c24e-bd3c-4023-85c1-b158f76324f1	Illumina	WXS	Raw Sequencing Data	WXS	BAM	gs://7008814a-277f-4fd4-aa61-flattened/a18a8850-9c66-40bd-b50a-4e02dc888c63/TCGA-2G-AAFE-10A-01D-A433-10_Illumina_gdc_realn.bam	12461286518	TGCT	normal	2
1	TCGA-2G-AAFH	TCGA-2G-AAFH-01A	TCGA-TGCT	2019-02-27 12:41:43 UTC	hg38	10f03747-abe6-4c9c-be7f-e6e9eebfd797	0b98a1b7-02d6-4b30-a411-f4e4bbd4c41e	Illumina	WXS	Raw Sequencing Data	WXS	BAM	gs://7008814a-277f-4fd4-aa61-flattened/10f03747-abe6-4c9c-be7f-e6e9eebfd797/TCGA-2G-AAFH-01A-12D-A42Y-10_Illumina_gdc_realn.bam	20607078887	TGCT	tumor	2
1	TCGA-2G-AAFH	TCGA-2G-AAFH-10A	TCGA-TGCT	2019-02-27 12:41:43 UTC	hg38	e45334bc-edf1-4f5c-a167-18b4e381363d	0b98a1b7-02d6-4b30-a411-f4e4bbd4c41e	Illumina	WXS	Raw Sequencing Data	WXS	BAM	gs://7008814a-277f-4fd4-aa61-flattened/e45334bc-edf1-4f5c-a167-18b4e381363d/TCGA-2G-AAFH-10A-01D-A433-10_Illumina_gdc_realn.bam	15435545807	TGCT	normal	2
1	TCGA-2G-AAFI	TCGA-2G-AAFI-01A	TCGA-TGCT	2019-02-27 12:41:43 UTC	hg38	1bd5d2a0-c75f-41fa-9cd9-b91fdd17759c	79dc329e-9cde-4bd4-819c-ee3d45d813ca	Illumina	WXS	Raw Sequencing Data	WXS	BAM	gs://7008814a-277f-4fd4-aa61-flattened/1bd5d2a0-c75f-41fa-9cd9-b91fdd17759c/TCGA-2G-AAFI-01A-21D-A42Y-10_Illumina_gdc_realn.bam	19180683236	TGCT	tumor	2
1	TCGA-2G-AAFI	TCGA-2G-AAFI-10A	TCGA-TGCT	2019-02-27 12:41:43 UTC	hg38	b402214a-31ed-42ab-a2db-27caf06f11f9	79dc329e-9cde-4bd4-819c-ee3d45d813ca	Illumina	WXS	Raw Sequencing Data	WXS	BAM	gs://7008814a-277f-4fd4-aa61-flattened/b402214a-31ed-42ab-a2db-27caf06f11f9/TCGA-2G-AAFI-10A-01D-A433-10_Illumina_gdc_realn.bam	16671629304	TGCT	normal	2
1	TCGA-2G-AAFJ	TCGA-2G-AAFJ-01A	TCGA-TGCT	2019-02-27 12:41:43 UTC	hg38	bed9afc8-3708-47d7-b9f1-8af1b04cdb64	67dcde6d-e247-402e-ab27-ba2832b2cc3b	Illumina	WXS	Raw Sequencing Data	WXS	BAM	gs://7008814a-277f-4fd4-aa61-flattened/bed9afc8-3708-47d7-b9f1-8af1b04cdb64/TCGA-2G-AAFJ-01A-11D-A42Y-10_Illumina_gdc_realn.bam	18592282036	TGCT	tumor	2
1	TCGA-2G-AAFJ	TCGA-2G-AAFJ-10A	TCGA-TGCT	2019-02-27 12:41:43 UTC	hg38	81f4091f-7cb2-4ec3-8471-186603f3d861	67dcde6d-e247-402e-ab27-ba2832b2cc3b	Illumina	WXS	Raw Sequencing Data	WXS	BAM	gs://7008814a-277f-4fd4-aa61-flattened/81f4091f-7cb2-4ec3-8471-186603f3d861/TCGA-2G-AAFJ-10A-01D-A433-10_Illumina_gdc_realn.bam	17302045024	TGCT	normal	2
1	TCGA-2G-AAFL	TCGA-2G-AAFL-01A	TCGA-TGCT	2019-02-27 12:41:43 UTC	hg38	65a6611c-a6da-41a8-91f0-d46322e09128	894b81b8-e98e-4ecb-b4e0-4c1c9ad97957	Illumina	WXS	Raw Sequencing Data	WXS	BAM	gs://7008814a-277f-4fd4-aa61-flattened/65a6611c-a6da-41a8-91f0-d46322e09128/TCGA-2G-AAFL-01A-21D-A42Y-10_Illumina_gdc_realn.bam	15711483512	TGCT	tumor	2
1	TCGA-2G-AAFL	TCGA-2G-AAFL-10A	TCGA-TGCT	2019-02-27 12:41:43 UTC	hg38	70db8c1e-824b-4496-97d0-01202d8eeb53	894b81b8-e98e-4ecb-b4e0-4c1c9ad97957	Illumina	WXS	Raw Sequencing Data	WXS	BAM	gs://7008814a-277f-4fd4-aa61-flattened/70db8c1e-824b-4496-97d0-01202d8eeb53/TCGA-2G-AAFL-10A-01D-A433-10_Illumina_gdc_realn.bam	16307295942	TGCT	normal	2
1	TCGA-2G-AAFM	TCGA-2G-AAFM-01A	TCGA-TGCT	2019-02-27 12:41:43 UTC	hg38	a7cfd0e6-905a-4fae-bdc8-cb050a5585fa	a123784a-0b6b-4f9a-847f-c5a17cb922bb	Illumina	WXS	Raw Sequencing Data	WXS	BAM	gs://7008814a-277f-4fd4-aa61-flattened/a7cfd0e6-905a-4fae-bdc8-cb050a5585fa/TCGA-2G-AAFM-01A-11D-A42Y-10_Illumina_gdc_realn.bam	15089376887	TGCT	tumor	2
1	TCGA-2G-AAFM	TCGA-2G-AAFM-10A	TCGA-TGCT	2019-02-27 12:41:43 UTC	hg38	858551ad-70b9-4707-a144-d8b4897ba01e	a123784a-0b6b-4f9a-847f-c5a17cb922bb	Illumina	WXS	Raw Sequencing Data	WXS	BAM	gs://7008814a-277f-4fd4-aa61-flattened/858551ad-70b9-4707-a144-d8b4897ba01e/TCGA-2G-AAFM-10A-01D-A433-10_Illumina_gdc_realn.bam	14632995805	TGCT	normal	2
1	TCGA-2G-AAFN	TCGA-2G-AAFN-01A	TCGA-TGCT	2019-02-27 12:41:43 UTC	hg38	834a8030-6c78-4898-bfcc-608882c765e6	46332d2c-aee8-4a8a-b781-55702082f097	Illumina	WXS	Raw Sequencing Data	WXS	BAM	gs://7008814a-277f-4fd4-aa61-flattened/834a8030-6c78-4898-bfcc-608882c765e6/TCGA-2G-AAFN-01A-31D-A42Y-10_Illumina_gdc_realn.bam	18527106257	TGCT	tumor	2
1	TCGA-2G-AAFN	TCGA-2G-AAFN-10A	TCGA-TGCT	2019-02-27 12:41:43 UTC	hg38	de6c601d-b253-48cf-b753-eb13d4bc8e23	46332d2c-aee8-4a8a-b781-55702082f097	Illumina	WXS	Raw Sequencing Data	WXS	BAM	gs://7008814a-277f-4fd4-aa61-flattened/de6c601d-b253-48cf-b753-eb13d4bc8e23/TCGA-2G-AAFN-10A-01D-A433-10_Illumina_gdc_realn.bam	15887459617	TGCT	normal	2
1	TCGA-2G-AAFO	TCGA-2G-AAFO-01A	TCGA-TGCT	2019-02-27 12:41:43 UTC	hg38	5215df09-dad4-40a7-ad71-040557fc8f3f	6a32e197-db90-4b3a-adc9-63b4c55d2cda	Illumina	WXS	Raw Sequencing Data	WXS	BAM	gs://7008814a-277f-4fd4-aa61-flattened/5215df09-dad4-40a7-ad71-040557fc8f3f/TCGA-2G-AAFO-01A-31D-A42Y-10_Illumina_gdc_realn.bam	16213717825	TGCT	tumor	2
1	TCGA-2G-AAFO	TCGA-2G-AAFO-10A	TCGA-TGCT	2019-02-27 12:41:43 UTC	hg38	1a389c78-2fe9-4109-aceb-51d24150f3c2	6a32e197-db90-4b3a-adc9-63b4c55d2cda	Illumina	WXS	Raw Sequencing Data	WXS	BAM	gs://7008814a-277f-4fd4-aa61-flattened/1a389c78-2fe9-4109-aceb-51d24150f3c2/TCGA-2G-AAFO-10A-01D-A433-10_Illumina_gdc_realn.bam	15920236253	TGCT	normal	2
1	TCGA-2G-AAFV	TCGA-2G-AAFV-01A	TCGA-TGCT	2019-02-27 12:41:43 UTC	hg38	24971dca-58e0-49fe-bc1f-b56a550f888d	0edeab00-e86e-484e-974f-e0f41efad22c	Illumina	WXS	Raw Sequencing Data	WXS	BAM	gs://7008814a-277f-4fd4-aa61-flattened/24971dca-58e0-49fe-bc1f-b56a550f888d/TCGA-2G-AAFV-01A-11D-A42Y-10_Illumina_gdc_realn.bam	16158114183	TGCT	tumor	2
1	TCGA-2G-AAFV	TCGA-2G-AAFV-10A	TCGA-TGCT	2019-02-27 12:41:43 UTC	hg38	0047ecc6-f78e-429a-bb80-d6adeafcb5d1	0edeab00-e86e-484e-974f-e0f41efad22c	Illumina	WXS	Raw Sequencing Data	WXS	BAM	gs://7008814a-277f-4fd4-aa61-flattened/0047ecc6-f78e-429a-bb80-d6adeafcb5d1/TCGA-2G-AAFV-10A-01D-A433-10_Illumina_gdc_realn.bam	14094293955	TGCT	normal	2
1	TCGA-2G-AAFY	TCGA-2G-AAFY-01A	TCGA-TGCT	2019-02-27 12:41:43 UTC	hg38	da523058-3e78-4dcb-be9a-dd5a6e5d9237	1b1e7d1d-634f-4d39-bea1-3c1d72bb2af4	Illumina	WXS	Raw Sequencing Data	WXS	BAM	gs://7008814a-277f-4fd4-aa61-flattened/da523058-3e78-4dcb-be9a-dd5a6e5d9237/TCGA-2G-AAFY-01A-11D-A42Y-10_Illumina_gdc_realn.bam	18602826882	TGCT	tumor	2
1	TCGA-2G-AAFY	TCGA-2G-AAFY-10A	TCGA-TGCT	2019-02-27 12:41:43 UTC	hg38	2da3e398-61a7-4bc7-8404-c3f82cb7304f	1b1e7d1d-634f-4d39-bea1-3c1d72bb2af4	Illumina	WXS	Raw Sequencing Data	WXS	BAM	gs://7008814a-277f-4fd4-aa61-flattened/2da3e398-61a7-4bc7-8404-c3f82cb7304f/TCGA-2G-AAFY-10A-01D-A433-10_Illumina_gdc_realn.bam	17644368604	TGCT	normal	2
1	TCGA-2G-AAFZ	TCGA-2G-AAFZ-01A	TCGA-TGCT	2019-02-27 12:41:43 UTC	hg38	5e67df91-a35d-42af-a2c4-6e618b129cea	e6b32289-55a3-4852-88f3-5e483463249e	Illumina	WXS	Raw Sequencing Data	WXS	BAM	gs://7008814a-277f-4fd4-aa61-flattened/5e67df91-a35d-42af-a2c4-6e618b129cea/TCGA-2G-AAFZ-01A-11D-A42Y-10_Illumina_gdc_realn.bam	18680069723	TGCT	tumor	2
1	TCGA-2G-AAFZ	TCGA-2G-AAFZ-10A	TCGA-TGCT	2019-02-27 12:41:43 UTC	hg38	79fd9acf-5f42-41d7-b959-b719ace12e2c	e6b32289-55a3-4852-88f3-5e483463249e	Illumina	WXS	Raw Sequencing Data	WXS	BAM	gs://7008814a-277f-4fd4-aa61-flattened/79fd9acf-5f42-41d7-b959-b719ace12e2c/TCGA-2G-AAFZ-10A-01D-A433-10_Illumina_gdc_realn.bam	19270931789	TGCT	normal	2
1	TCGA-2G-AAG0	TCGA-2G-AAG0-01A	TCGA-TGCT	2019-02-27 12:41:43 UTC	hg38	c9118acb-18ce-4b59-9b6c-54495b9d1246	251b5341-405f-4f16-8334-475f2d358c25	Illumina	WXS	Raw Sequencing Data	WXS	BAM	gs://7008814a-277f-4fd4-aa61-flattened/c9118acb-18ce-4b59-9b6c-54495b9d1246/TCGA-2G-AAG0-01A-11D-A42Y-10_Illumina_gdc_realn.bam	12086206278	TGCT	tumor	2
